onset	duration	trial_type	value
6.840000	0.000000	1	1
31.216000	0.000000	1	1
55.766000	0.000000	1	1
80.382000	0.000000	1	1
105.062000	0.000000	1	1
129.416000	0.000000	1	1
154.592000	0.000000	1	1
179.598000	0.000000	1	1
204.248000	0.000000	1	1
230.372000	0.000000	1	1
255.538000	0.000000	1	1
281.872000	0.000000	1	1
306.404000	0.000000	1	1
335.380000	0.000000	1	1
359.904000	0.000000	1	1
384.712000	0.000000	1	1
409.332000	0.000000	1	1
433.788000	0.000000	1	1
458.724000	0.000000	1	1
483.520000	0.000000	1	1
508.036000	0.000000	1	1
532.448000	0.000000	1	1
556.968000	0.000000	1	1
581.660000	0.000000	1	1
607.318000	0.000000	1	1
631.944000	0.000000	1	1
656.344000	0.000000	1	1
680.760000	0.000000	1	1
705.704000	0.000000	1	1
730.336000	0.000000	1	1
754.920000	0.000000	1	1
780.044000	0.000000	1	1
804.668000	0.000000	1	1
829.080000	0.000000	1	1
853.960000	0.000000	1	1
878.774000	0.000000	1	1
903.590000	0.000000	1	1
928.636000	0.000000	1	1
954.580000	0.000000	1	1
979.940000	0.000000	1	1
1004.222000	0.000000	1	1
1029.074000	0.000000	1	1
1054.230000	0.000000	1	1
1078.698000	0.000000	1	1
1104.360000	0.000000	1	1
1129.160000	0.000000	1	1
1153.742000	0.000000	1	1
1178.844000	0.000000	1	1
1203.844000	0.000000	1	1
1228.926000	0.000000	1	1
