onset	duration	trial_type	value
8.518000	0.000000	1	1
42.738000	0.000000	1	1
73.886000	0.000000	1	1
105.814000	0.000000	1	1
132.586000	0.000000	1	1
161.750000	0.000000	1	1
189.114000	0.000000	1	1
226.238000	0.000000	1	1
259.968000	0.000000	1	1
284.670000	0.000000	1	1
329.926000	0.000000	1	1
374.866000	0.000000	1	1
464.310000	0.000000	1	1
511.350000	0.000000	1	1
541.102000	0.000000	1	1
567.118000	0.000000	1	1
591.494000	0.000000	1	1
616.130000	0.000000	1	1
644.134000	0.000000	1	1
668.242000	0.000000	1	1
697.424000	0.000000	1	1
729.504000	0.000000	1	1
766.340000	0.000000	1	1
791.038000	0.000000	1	1
835.652000	0.000000	1	1
891.380000	0.000000	1	1
951.716000	0.000000	1	1
992.014000	0.000000	1	1
1020.734000	0.000000	1	1
1045.534000	0.000000	1	1
1069.816000	0.000000	1	1
1098.942000	0.000000	1	1
1123.770000	0.000000	1	1
1154.000000	0.000000	1	1
1190.470000	0.000000	1	1
1214.096000	0.000000	1	1
1238.428000	0.000000	1	1
1262.616000	0.000000	1	1
1295.072000	0.000000	1	1
1318.632000	0.000000	1	1
1342.336000	0.000000	1	1
1368.050000	0.000000	1	1
1392.332000	0.000000	1	1
1417.912000	0.000000	1	1
1446.020000	0.000000	1	1
1470.424000	0.000000	1	1
1497.022000	0.000000	1	1
1548.040000	0.000000	1	1
1572.180000	0.000000	1	1
1596.432000	0.000000	1	1
