onset	duration	sample	value	trial_type
20.132	0	20132.0	1	5
32.47	0	32470.0	1	1
45.553	0	45553.0	1	6
57.964	0	57964.0	1	7
70.794	0	70794.0	1	4
83.79	0	83790.0	1	3
95.822	0	95822.0	1	2
108.996	0	108996.0	1	10
121.11	0	121110.0	1	8
133.664	0	133664.0	1	9
146.731	0	146731.0	1	2
160.77	0	160770.0	1	8
173.975	0	173975.0	1	1
186.834	0	186834.0	1	9
201.701	0	201701.0	1	5
215.07	0	215070.0	1	10
227.193	0	227193.0	1	3
240.799	0	240799.0	1	6
254.087	0	254087.0	1	7
267.159	0	267159.0	1	4
280.195	0	280195.0	1	6
295.353	0	295353.0	1	1
309.367	0	309367.0	1	2
321.889	0	321889.0	1	4
335.397	0	335397.0	1	10
347.832	0	347832.0	1	5
361.099	0	361099.0	1	3
375.59	0	375590.0	1	7
388.579	0	388579.0	1	9
401.139	0	401139.0	1	8
413.447	0	413447.0	1	10
425.978	0	425978.0	1	8
439.397	0	439397.0	1	4
453.751	0	453751.0	1	1
466.032	0	466032.0	1	9
478.627	0	478627.0	1	3
493.713	0	493713.0	1	6
507.378	0	507378.0	1	5
519.72	0	519720.0	1	7
537.198	0	537198.0	1	2
550.249	0	550249.0	1	8
564.489	0	564489.0	1	7
576.478	0	576478.0	1	9
592.87	0	592870.0	1	10
604.938	0	604938.0	1	4
619.191	0	619191.0	1	2
631.725	0	631725.0	1	1
648.601	0	648601.0	1	6
660.694	0	660694.0	1	3
673.216	0	673216.0	1	5
