onset	duration	sample	value	trial_type
7.434	0	7434.0	1	5
19.3	0	19300.0	1	1
31.339	0	31339.0	1	6
43.158	0	43158.0	1	7
54.935	0	54935.0	1	4
67.203	0	67203.0	1	3
79.333	0	79333.0	1	2
91.21	0	91210.0	1	10
103.158	0	103158.0	1	8
114.923	0	114923.0	1	9
126.801	0	126801.0	1	2
138.823	0	138823.0	1	8
153.975	0	153975.0	1	1
165.887	0	165887.0	1	9
177.733	0	177733.0	1	5
189.434	0	189434.0	1	10
201.336	0	201336.0	1	3
216.203	0	216203.0	1	6
228.304	0	228304.0	1	7
240.133	0	240133.0	1	4
252.179	0	252179.0	1	6
264.129	0	264129.0	1	1
453.017	0	453017.0	1	2
464.951	0	464951.0	1	4
476.804	0	476804.0	1	10
488.618	0	488618.0	1	5
500.428	0	500428.0	1	3
512.282	0	512282.0	1	7
524.054	0	524054.0	1	9
535.784	0	535784.0	1	8
547.675	0	547675.0	1	10
559.479	0	559479.0	1	8
571.212	0	571212.0	1	4
583.269	0	583269.0	1	1
595.621	0	595621.0	1	9
607.503	0	607503.0	1	3
616.23	0	616230.0	1	6
693.809	0	693809.0	1	5
705.82	0	705820.0	1	7
717.663	0	717663.0	1	2
729.691	0	729691.0	1	8
741.566	0	741566.0	1	7
753.553	0	753553.0	1	9
765.434	0	765434.0	1	10
777.25	0	777250.0	1	4
789.089	0	789089.0	1	2
800.985	0	800985.0	1	1
819.998	0	819998.0	1	6
831.81	0	831810.0	1	3
843.817	0	843817.0	1	5
