onset	duration	trial_type	value
4.474000	0.000000	1	1
31.190000	0.000000	1	1
56.084000	0.000000	1	1
81.158000	0.000000	1	1
105.680000	0.000000	1	1
130.502000	0.000000	1	1
155.304000	0.000000	1	1
180.730000	0.000000	1	1
205.062000	0.000000	1	1
229.414000	0.000000	1	1
256.230000	0.000000	1	1
280.278000	0.000000	1	1
305.762000	0.000000	1	1
330.230000	0.000000	1	1
354.222000	0.000000	1	1
378.690000	0.000000	1	1
404.638000	0.000000	1	1
429.802000	0.000000	1	1
454.014000	0.000000	1	1
478.236000	0.000000	1	1
502.842000	0.000000	1	1
527.230000	0.000000	1	1
553.714000	0.000000	1	1
578.954000	0.000000	1	1
604.734000	0.000000	1	1
629.258000	0.000000	1	1
656.818000	0.000000	1	1
681.270000	0.000000	1	1
707.546000	0.000000	1	1
732.682000	0.000000	1	1
757.106000	0.000000	1	1
782.978000	0.000000	1	1
810.560000	0.000000	1	1
834.994000	0.000000	1	1
859.186000	0.000000	1	1
883.586000	0.000000	1	1
908.418000	0.000000	1	1
936.984000	0.000000	1	1
964.150000	0.000000	1	1
989.384000	0.000000	1	1
1013.766000	0.000000	1	1
1038.450000	0.000000	1	1
1067.086000	0.000000	1	1
1091.626000	0.000000	1	1
1116.034000	0.000000	1	1
1142.506000	0.000000	1	1
1168.554000	0.000000	1	1
1193.350000	0.000000	1	1
1217.654000	0.000000	1	1
1241.938000	0.000000	1	1
