onset	duration	trial_type	value
6.798000	0.000000	1	1
31.422000	0.000000	1	1
56.194000	0.000000	1	1
80.610000	0.000000	1	1
106.102000	0.000000	1	1
130.734000	0.000000	1	1
155.946000	0.000000	1	1
180.430000	0.000000	1	1
205.094000	0.000000	1	1
230.438000	0.000000	1	1
256.766000	0.000000	1	1
282.922000	0.000000	1	1
311.062000	0.000000	1	1
335.778000	0.000000	1	1
364.106000	0.000000	1	1
388.620000	0.000000	1	1
412.816000	0.000000	1	1
440.222000	0.000000	1	1
464.506000	0.000000	1	1
489.662000	0.000000	1	1
516.618000	0.000000	1	1
541.550000	0.000000	1	1
566.002000	0.000000	1	1
592.258000	0.000000	1	1
617.046000	0.000000	1	1
641.762000	0.000000	1	1
667.342000	0.000000	1	1
692.528000	0.000000	1	1
717.650000	0.000000	1	1
742.570000	0.000000	1	1
768.226000	0.000000	1	1
797.492000	0.000000	1	1
822.226000	0.000000	1	1
847.414000	0.000000	1	1
872.710000	0.000000	1	1
897.654000	0.000000	1	1
922.782000	0.000000	1	1
947.774000	0.000000	1	1
972.866000	0.000000	1	1
997.708000	0.000000	1	1
1023.118000	0.000000	1	1
1048.086000	0.000000	1	1
1072.900000	0.000000	1	1
1098.526000	0.000000	1	1
1123.682000	0.000000	1	1
1148.918000	0.000000	1	1
1173.782000	0.000000	1	1
1198.634000	0.000000	1	1
1223.526000	0.000000	1	1
1248.730000	0.000000	1	1
