onset	duration	sample	value	trial_type
5.435	0	5435.0	1	5
25.732	0	25732.0	1	1
40.568	0	40568.0	1	6
53.825	0	53825.0	1	7
67.008	0	67008.0	1	4
80.834	0	80834.0	1	3
97.053	0	97053.0	1	2
111.9	0	111900.0	1	10
125.161	0	125161.0	1	8
137.953	0	137953.0	1	9
152.935	0	152935.0	1	2
190.401	0	190401.0	1	8
203.649	0	203649.0	1	1
217.155	0	217155.0	1	9
229.976	0	229976.0	1	5
242.467	0	242467.0	1	10
255.292	0	255292.0	1	3
273.449	0	273449.0	1	6
294.411	0	294411.0	1	7
312.414	0	312414.0	1	4
326.075	0	326075.0	1	6
338.481	0	338481.0	1	1
351.085	0	351085.0	1	2
365.279	0	365279.0	1	4
378.467	0	378467.0	1	10
394.951	0	394951.0	1	5
412.866	0	412866.0	1	3
426.626	0	426626.0	1	7
459.466	0	459466.0	1	9
492.939	0	492939.0	1	8
504.79	0	504790.0	1	10
520.755	0	520755.0	1	8
533.729	0	533729.0	1	4
546.566	0	546566.0	1	1
566.575	0	566575.0	1	9
579.06	0	579060.0	1	3
599.624	0	599624.0	1	6
612.017	0	612017.0	1	5
626.017	0	626017.0	1	7
639.455	0	639455.0	1	2
657.863	0	657863.0	1	8
677.26	0	677260.0	1	7
695.274	0	695274.0	1	9
711.673	0	711673.0	1	10
724.583	0	724583.0	1	4
736.881	0	736881.0	1	2
749.32	0	749320.0	1	1
763.961	0	763961.0	1	6
776.849	0	776849.0	1	3
